loan_status,loan_amnt,term,int_rate,installment,emp_length,is_mortgage,is_rent,is_own,is_any,is_other,annual_inc,verification_status,is_verified,is_not_verified,is_source_verified,issue_d,dti,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,mort_acc,pub_rec_bankruptcies,age,pay_status,id_x,name_x,id_y,name_y,id_x,name_x,id_y,name_y
0,12000.0,36,7.89,375.43,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-05 00:00:00,15.83,680.0,684,10,0,20862,68.9,2.0,0.0,48,0,1,MORTGAGE,,,,,5,A5
0,3000.0,36,10.99,98.21,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-06 00:00:00,16.45,680.0,684,6,0,35634,100.4,4.0,0.0,39,-2,1,MORTGAGE,,,,,9,B4
0,16000.0,36,11.49,527.55,2.0,0,1,0,0,0,0,Source Verified,0,0,1,2017-01-05 00:00:00,5.65,680.0,684,7,0,27542,53.8,0.0,0.0,21,-1,2,RENT,,,,,10,B5
0,21000.0,60,21.99,579.88,10.0,0,0,1,0,0,0,Verified,1,0,0,2014-01-11 00:00:00,6.33,,699,8,2,3094,29.7,0.0,0.0,35,0,3,OWN,,,,,25,E5
1,13600.0,60,12.59,306.6,6.0,0,0,1,0,0,0,Not Verified,0,1,0,2015-01-11 00:00:00,29.32,675.0,679,14,0,16212,70.9,0.0,0.0,53,0,3,OWN,,,,,12,C2
1,2000.0,36,12.99,67.38,6.0,0,1,0,0,0,0,Not Verified,0,1,0,2014-01-08 00:00:00,15.13,695.0,699,7,0,897,17.9,0.0,0.0,59,2,2,RENT,,,,,11,C1
0,3000.0,36,6.49,91.94,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-03 00:00:00,17.56,730.0,734,10,0,6961,24.4,4.0,0.0,22,0,1,MORTGAGE,,,,,2,A2
0,35000.0,36,9.99,1129.19,5.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-03 00:00:00,13.91,670.0,674,14,0,40955,60.4,2.0,0.0,59,2,1,MORTGAGE,,,,,8,B3
0,30000.0,60,16.29,734.18,7.0,1,0,0,0,0,0,Verified,1,0,0,2013-01-05 00:00:00,5.84,800.0,804,8,0,1740,7.9,9.0,0.0,47,-1,1,MORTGAGE,,,,,14,C4
1,10550.0,60,17.14,262.99,10.0,0,1,0,0,0,0,Verified,1,0,0,2014-01-12 00:00:00,30.11,660.0,664,15,0,22180,90.5,0.0,0.0,47,1,2,RENT,,,,,19,D4
1,8000.0,36,18.99,293.21,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2017-01-03 00:00:00,26.87,665.0,669,12,0,9580,49.9,0.0,0.0,30,-1,2,RENT,,,,,18,D3
0,7550.0,36,15.31,262.88,0.0,0,1,0,0,0,0,Source Verified,0,0,1,2016-01-04 00:00:00,27.96,660.0,664,14,0,5571,44.2,0.0,0.0,23,0,2,RENT,,,,,15,C5
0,-15000.0,60,11.67,331.18,7.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-10 00:00:00,18.51,715.0,719,17,0,23328,68.6,3.0,0.0,36,0,1,MORTGAGE,,,,,9,B4
0,10000.0,36,8.38,315.12,2.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-12 00:00:00,16.3,,714,13,0,9686,30.2,0.0,0.0,21,0,2,RENT,,,,,6,B1
0,-20000.0,36,10.91,653.93,2.0,0,1,0,0,0,0,Not Verified,0,1,0,2017-01-08 00:00:00,19.23,665.0,669,6,2,5168,117.5,0.0,0.0,28,0,2,RENT,,,,,9,B4
0,10000.0,36,7.91,312.95,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-02 00:00:00,29.21,,709,25,0,12012,20.1,4.0,0.0,61,0,1,MORTGAGE,,,,,5,A5
0,30000.0,60,20.5,803.19,3.0,1,0,0,0,0,0,Source Verified,0,0,1,2016-01-01 00:00:00,6.1,710.0,714,10,1,5414,18.5,0.0,0.0,33,0,1,MORTGAGE,,,,,24,E4
1,6000.0,36,12.62,201.07,,0,1,0,0,0,0,Not Verified,0,1,0,2017-01-11 00:00:00,26.96,700.0,704,8,0,8268,55.1,0.0,0.0,29,0,2,RENT,,,,,11,C1
1,35000.0,36,12.12,1164.51,2.0,1,0,0,0,0,0,Verified,1,0,0,2013-01-02 00:00:00,13.95,715.0,719,13,0,19184,58.0,5.0,0.0,26,0,1,MORTGAGE,,,,,8,B3
0,12000.0,36,8.39,378.2,9.0,0,1,0,0,0,0,Source Verified,0,0,1,2014-01-09 00:00:00,10.4,,664,9,1,12696,51.6,0.0,1.0,33,-1,2,RENT,,,,,5,A5
0,14700.0,36,16.55,520.81,3.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-06 00:00:00,23.35,665.0,669,7,0,5780,68.8,0.0,0.0,25,1,2,RENT,,,,,17,D2
0,35000.0,60,12.49,787.25,10.0,1,0,0,0,0,0,Verified,1,0,0,2014-01-10 00:00:00,14.9,,719,11,0,86178,63.5,3.0,0.0,63,1,1,MORTGAGE,,,,,10,B5
0,22400.0,60,12.62,505.33,3.0,1,0,0,0,0,0,Verified,1,0,0,2017-01-12 00:00:00,18.51,,664,16,0,10524,77.0,3.0,0.0,24,2,1,MORTGAGE,,,,,11,C1
0,8725.0,36,20.49,326.44,8.0,0,1,0,0,0,0,Verified,1,0,0,2013-01-01 00:00:00,21.86,665.0,669,14,1,5877,44.5,4.0,1.0,45,2,2,RENT,,,,,21,E1
0,24000.0,60,16.55,590.68,1.0,0,1,0,0,0,0,Verified,1,0,0,2015-01-08 00:00:00,17.51,680.0,684,8,0,19982,81.2,0.0,0.0,41,-1,2,RENT,,,,,17,D2
0,10000.0,36,14.49,344.17,4.0,0,1,0,0,0,0,Source Verified,0,0,1,2014-01-10 00:00:00,21.57,,669,10,0,7105,47.7,1.0,0.0,23,0,2,RENT,,,,,14,C4
0,35000.0,60,26.49,1058.1,4.0,0,1,0,0,0,0,Verified,1,0,0,2016-01-09 00:00:00,31.79,,664,7,0,5263,63.4,0.0,0.0,26,1,2,RENT,,,,,27,F2
0,25000.0,60,12.13,557.76,10.0,1,0,0,0,0,0,Verified,1,0,0,2018-01-06 00:00:00,11.79,,714,8,0,15907,44.9,5.0,0.0,39,0,1,MORTGAGE,,,,,10,B5
0,12000.0,60,16.55,295.34,4.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-10 00:00:00,25.08,695.0,699,19,0,14086,41.2,2.0,0.0,40,-1,1,MORTGAGE,,,,,17,D2
0,7600.0,36,7.69,237.08,8.0,0,1,0,0,0,0,Verified,1,0,0,2014-01-07 00:00:00,18.04,695.0,699,7,1,19945,82.4,0.0,1.0,32,0,2,RENT,,,,,4,A4
0,6400.0,36,20.49,239.45,3.0,1,0,0,0,0,0,Verified,1,0,0,2013-01-05 00:00:00,6.31,665.0,669,4,1,6168,92.1,1.0,1.0,33,1,1,MORTGAGE,,,,,21,E1
1,9000.0,36,13.33,304.68,8.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-07 00:00:00,18.2,670.0,674,12,0,7909,22.4,5.0,0.0,29,0,1,MORTGAGE,,,,,13,C3
0,14100.0,36,7.49,438.54,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-11 00:00:00,15.43,810.0,814,11,0,3817,17.7,3.0,0.0,35,1,1,MORTGAGE,,,,,4,A4
0,3600.0,36,11.47,118.67,3.0,0,1,0,0,0,0,Source Verified,0,0,1,2016-01-05 00:00:00,16.87,685.0,689,14,0,1986,32.6,0.0,0.0,27,2,2,RENT,,,,,10,B5
0,21600.0,60,23.63,616.76,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2013-01-05 00:00:00,2.42,685.0,689,7,0,6222,22.8,0.0,0.0,47,-1,1,MORTGAGE,,,,,28,F3
0,12000.0,36,7.89,375.43,3.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-05 00:00:00,10.01,680.0,684,9,0,18602,66.4,1.0,0.0,24,-1,1,MORTGAGE,,,,,5,A5
0,1750.0,36,11.14,57.41,2.0,0,1,0,0,0,0,Not Verified,0,1,0,2009-01-10 00:00:00,8.02,720.0,724,4,0,1838,14.9,0.0,0.0,26,0,2,RENT,,,,,6,B1
0,35000.0,36,17.86,1262.88,8.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-08 00:00:00,30.98,685.0,689,25,0,43623,54.0,1.0,0.0,41,0,1,MORTGAGE,,,,,20,D5
0,16000.0,36,9.16,509.99,10.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-02 00:00:00,29.42,720.0,724,20,0,26152,37.3,2.0,0.0,27,1,1,MORTGAGE,,,,,7,B2
1,30000.0,36,12.74,1007.07,0.0,0,1,0,0,0,0,Source Verified,0,0,1,2016-01-11 00:00:00,10.79,665.0,669,12,0,25865,47.5,3.0,0.0,48,0,2,RENT,,,,,11,C1
0,5000.0,36,7.91,156.48,4.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-01 00:00:00,16.91,,689,12,0,5055,33.5,2.0,0.0,46,2,1,MORTGAGE,,,,,5,A5
0,10000.0,36,11.53,329.91,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-06 00:00:00,19.22,660.0,664,17,3,19277,55.4,2.0,2.0,25,-1,1,MORTGAGE,,,,,10,B5
0,-3575.0,36,22.74,137.91,2.0,0,1,0,0,0,0,Not Verified,0,1,0,2017-01-01 00:00:00,16.4,675.0,679,14,0,6047,57.6,0.0,0.0,42,1,2,RENT,,,,,21,E1
0,13000.0,60,11.53,286.1,10.0,0,1,0,0,0,0,Not Verified,0,1,0,2015-01-07 00:00:00,14.47,775.0,779,14,0,139,0.7,0.0,0.0,21,0,2,RENT,,,,,10,B5
0,-14400.0,60,10.49,309.45,9.0,0,1,0,0,0,0,Not Verified,0,1,0,2014-01-11 00:00:00,28.05,,744,13,0,14015,27.2,1.0,0.0,37,2,2,RENT,,,,,8,B3
0,10250.0,36,23.4,398.92,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2018-01-11 00:00:00,16.11,745.0,749,8,0,6611,20.9,1.0,0.0,45,2,1,MORTGAGE,,,,,21,E1
0,40000.0,36,7.39,1242.23,10.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-04 00:00:00,8.7,690.0,694,14,1,751,2.3,3.0,1.0,27,0,1,MORTGAGE,,,,,4,A4
0,-17550.0,60,19.99,464.88,1.0,0,1,0,0,0,0,Not Verified,0,1,0,2015-01-01 00:00:00,15.86,,689,7,1,8116,43.6,0.0,0.0,42,1,2,RENT,,,,,23,E3
0,16000.0,60,12.29,358.27,5.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-06 00:00:00,27.58,,679,13,0,11947,29.8,1.0,0.0,39,1,2,RENT,,,,,11,C1
0,15000.0,36,16.29,529.51,2.0,0,1,0,0,0,0,Source Verified,0,0,1,2016-01-06 00:00:00,10.06,660.0,664,11,0,11772,71.8,1.0,0.0,33,0,2,RENT,,,,,16,D1
1,14000.0,60,29.49,448.58,10.0,0,0,1,0,0,0,Source Verified,0,0,1,2016-01-10 00:00:00,26.84,660.0,664,6,0,15641,81.9,0.0,0.0,37,-2,3,OWN,,,,,27,F2
0,10000.0,36,11.53,329.91,7.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-08 00:00:00,4.87,680.0,684,7,0,7201,58.1,0.0,0.0,26,0,1,MORTGAGE,,,,,10,B5
0,9600.0,36,9.67,308.28,,1,0,0,0,0,0,Verified,1,0,0,2013-01-11 00:00:00,3.12,675.0,679,9,1,5775,39.3,6.0,1.0,23,0,1,MORTGAGE,,,,,6,B1
0,9500.0,36,9.99,306.5,2.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-02 00:00:00,11.46,660.0,664,15,0,9389,82.4,1.0,0.0,35,0,1,MORTGAGE,,,,,8,B3
1,12600.0,36,13.99,430.58,10.0,0,0,1,0,0,0,Source Verified,0,0,1,2016-01-09 00:00:00,24.48,,664,10,1,3921,54.5,3.0,1.0,39,2,3,OWN,,,,,13,C3
0,16000.0,36,17.99,578.36,5.0,0,0,1,0,0,0,Not Verified,0,1,0,2017-01-03 00:00:00,20.74,665.0,669,15,3,9453,54.0,0.0,0.0,32,0,3,OWN,,,,,17,D2
0,20000.0,60,11.47,439.56,0.0,0,1,0,0,0,0,Not Verified,0,1,0,2016-01-03 00:00:00,16.0,730.0,734,8,0,50,0.1,3.0,0.0,45,0,2,RENT,,,,,10,B5
0,28000.0,36,6.99,864.44,,1,0,0,0,0,0,Verified,1,0,0,2015-01-01 00:00:00,16.4,845.0,850,10,0,2779,4.9,8.0,0.0,32,-1,1,MORTGAGE,,,,,3,A3
0,10675.0,60,30.49,348.6,9.0,0,1,0,0,0,0,Verified,1,0,0,2017-01-03 00:00:00,7.12,,709,6,0,7703,58.4,0.0,0.0,25,2,2,RENT,,,,,29,F4
0,1000.0,36,10.42,32.47,0.0,0,1,0,0,0,0,Source Verified,0,0,1,2018-01-01 00:00:00,0.9,790.0,794,3,0,261,5.8,0.0,0.0,55,-1,2,RENT,,,,,8,B3
0,24000.0,36,5.32,722.76,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2016-01-03 00:00:00,16.62,,729,29,0,67250,47.7,6.0,0.0,50,2,1,MORTGAGE,,,,,1,A1
0,15000.0,36,7.12,463.98,4.0,0,1,0,0,0,0,Not Verified,0,1,0,2014-01-10 00:00:00,16.73,705.0,709,14,0,18933,58.8,0.0,0.0,53,1,2,RENT,,,,,3,A3
0,12000.0,36,6.99,370.48,2.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-02 00:00:00,13.92,755.0,759,12,0,6096,13.3,0.0,0.0,41,0,2,RENT,,,,,3,A3
0,3000.0,36,12.99,101.07,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-09 00:00:00,21.73,685.0,689,12,0,13321,86.5,3.0,0.0,27,0,1,MORTGAGE,,,,,11,C1
0,5000.0,36,12.79,167.97,10.0,0,1,0,0,0,0,Verified,1,0,0,2016-01-10 00:00:00,7.76,705.0,709,14,0,8383,45.8,2.0,0.0,38,0,2,RENT,,,,,11,C1
1,10000.0,36,13.98,341.68,10.0,0,0,1,0,0,0,Not Verified,0,1,0,2013-01-12 00:00:00,15.17,680.0,684,10,0,13919,72.0,0.0,0.0,30,0,3,OWN,,,,,11,C1
0,6000.0,36,9.99,193.58,10.0,0,0,1,0,0,0,Not Verified,0,1,0,2015-01-04 00:00:00,19.58,690.0,694,5,0,7630,75.5,0.0,0.0,23,-1,3,OWN,,,,,8,B3
0,12000.0,36,12.99,404.27,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-11 00:00:00,30.57,730.0,734,14,0,7134,32.1,4.0,0.0,41,0,1,MORTGAGE,,,,,12,C2
0,7000.0,36,18.55,255.01,5.0,1,0,0,0,0,0,Source Verified,0,0,1,2013-01-11 00:00:00,16.14,670.0,674,13,1,4501,33.3,4.0,1.0,26,1,1,MORTGAGE,,,,,17,D2
0,-5000.0,36,7.69,155.97,8.0,0,0,1,0,0,0,Source Verified,0,0,1,2014-01-09 00:00:00,11.04,665.0,669,6,1,1990,19.3,0.0,1.0,46,2,3,OWN,,,,,4,A4
0,13000.0,36,18.25,471.62,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-01 00:00:00,14.5,685.0,689,18,0,25149,71.9,10.0,0.0,25,2,1,MORTGAGE,,,,,18,D3
0,28000.0,36,7.89,876.0,0.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-07 00:00:00,22.32,750.0,754,20,0,19781,19.2,1.0,0.0,34,0,1,MORTGAGE,,,,,5,A5
0,14700.0,36,19.52,542.72,2.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-04 00:00:00,16.34,675.0,679,7,2,9735,62.4,1.0,2.0,30,-1,2,RENT,,,,,23,E3
0,24000.0,60,15.59,578.42,6.0,0,1,0,0,0,0,Not Verified,0,1,0,2016-01-08 00:00:00,9.17,705.0,709,11,0,29964,43.4,0.0,0.0,27,0,2,RENT,,,,,15,C5
0,-15000.0,36,18.75,547.95,10.0,0,1,0,0,0,0,Not Verified,0,1,0,2013-01-05 00:00:00,12.34,,689,9,0,4834,44.3,0.0,0.0,24,0,2,RENT,,,,,18,D3
0,10000.0,60,18.94,259.08,1.0,1,0,0,0,0,0,Source Verified,0,0,1,2018-01-07 00:00:00,8.7,670.0,674,10,0,810,8.1,1.0,0.0,21,-2,1,MORTGAGE,,,,,17,D2
0,22000.0,36,10.99,720.15,3.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-10 00:00:00,12.59,685.0,689,9,0,22203,56.1,2.0,0.0,24,-2,1,MORTGAGE,,,,,9,B4
1,-14000.0,36,12.29,466.95,0.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-05 00:00:00,22.48,,664,19,1,13015,88.5,2.0,0.0,46,2,1,MORTGAGE,,,,,11,C1
1,25200.0,60,8.18,513.14,9.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-10 00:00:00,32.29,730.0,734,20,0,20704,43.6,2.0,0.0,34,-2,1,MORTGAGE,,,,,6,B1
0,20000.0,36,7.89,625.72,2.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-10 00:00:00,17.74,675.0,679,19,0,42033,71.6,4.0,0.0,30,-2,1,MORTGAGE,,,,,5,A5
0,20000.0,36,5.32,602.3,2.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-11 00:00:00,16.68,,734,10,0,23238,61.8,3.0,0.0,21,0,1,MORTGAGE,,,,,1,A1
0,7725.0,36,5.32,232.64,6.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-12 00:00:00,13.15,680.0,684,7,0,692,34.6,1.0,0.0,20,0,1,MORTGAGE,,,,,1,A1
0,2500.0,36,11.14,82.02,3.0,0,1,0,0,0,0,Not Verified,0,1,0,2012-01-10 00:00:00,10.08,720.0,724,4,0,4922,94.7,0.0,0.0,33,0,2,RENT,,,,,7,B2
1,17600.0,60,13.99,409.43,10.0,0,0,1,0,0,0,Not Verified,0,1,0,2016-01-09 00:00:00,15.05,,669,15,0,18021,90.1,1.0,0.0,36,0,3,OWN,,,,,13,C3
0,-17725.0,60,19.19,461.66,7.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-09 00:00:00,23.38,690.0,694,17,0,23601,99.6,1.0,0.0,40,3,1,MORTGAGE,,,,,23,E3
0,5400.0,36,15.31,188.02,10.0,0,1,0,0,0,0,Verified,1,0,0,2016-01-02 00:00:00,35.88,675.0,679,19,0,25356,48.8,0.0,0.0,41,1,2,RENT,,,,,15,C5
0,12000.0,60,7.99,243.26,4.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-11 00:00:00,20.0,705.0,709,19,1,11666,28.0,5.0,1.0,28,0,1,MORTGAGE,,,,,5,A5
0,9000.0,36,9.76,289.4,5.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-12 00:00:00,13.97,695.0,699,12,0,5218,22.4,0.0,0.0,26,-1,2,RENT,,,,,8,B3
0,15950.0,60,16.59,392.9,1.0,0,1,0,0,0,0,Verified,1,0,0,2014-01-02 00:00:00,16.77,670.0,674,9,0,20502,76.5,0.0,0.0,39,0,2,RENT,,,,,16,D1
0,10000.0,36,13.49,339.31,10.0,0,0,1,0,0,0,Not Verified,0,1,0,2016-01-08 00:00:00,3.64,690.0,694,14,1,3929,18.4,0.0,1.0,53,2,3,OWN,,,,,12,C2
0,7000.0,36,8.39,220.62,2.0,1,0,0,0,0,0,Verified,1,0,0,2014-01-08 00:00:00,23.34,745.0,749,21,0,3981,8.6,2.0,0.0,35,0,1,MORTGAGE,,,,,5,A5
0,5000.0,36,13.99,170.87,3.0,0,0,1,0,0,0,Verified,1,0,0,2017-01-03 00:00:00,14.69,660.0,664,16,0,11861,51.1,5.0,0.0,49,-1,3,OWN,,,,,13,C3
1,8000.0,36,7.39,248.45,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2016-01-06 00:00:00,5.38,,664,8,1,5386,40.5,2.0,1.0,42,1,1,MORTGAGE,,,,,4,A4
0,22800.0,36,24.85,904.72,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2017-01-07 00:00:00,32.45,670.0,674,13,0,24304,82.7,5.0,0.0,51,-1,1,MORTGAGE,,,,,23,E3
0,5000.0,36,15.8,175.3,8.0,0,1,0,0,0,0,Not Verified,0,1,0,2013-01-03 00:00:00,18.94,,669,10,1,4488,34.0,0.0,1.0,25,0,2,RENT,,,,,13,C3
0,5000.0,36,6.17,152.5,5.0,1,0,0,0,0,0,Source Verified,0,0,1,2011-01-01 00:00:00,16.77,740.0,744,11,0,6425,19.3,0.0,0.0,42,-2,1,MORTGAGE,,,,,3,A3
0,10000.0,36,12.99,336.9,6.0,0,1,0,0,0,0,Not Verified,0,1,0,2014-01-03 00:00:00,16.12,690.0,694,9,0,3280,27.8,0.0,0.0,28,0,2,RENT,,,,,10,B5
0,1825.0,36,7.9,57.11,3.0,0,1,0,0,0,0,Not Verified,0,1,0,2012-01-07 00:00:00,1.0,,784,3,0,468,12.0,0.0,0.0,25,0,2,RENT,,,,,4,A4
1,25000.0,60,13.67,577.44,4.0,0,1,0,0,0,0,Not Verified,0,1,0,2016-01-02 00:00:00,12.19,665.0,669,9,0,3491,20.9,1.0,0.0,58,1,2,RENT,,,,,13,C3
1,15500.0,36,11.53,511.35,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-10 00:00:00,6.75,,669,20,0,23603,63.6,2.0,0.0,26,2,1,MORTGAGE,,,,,10,B5
0,7200.0,36,18.75,263.02,6.0,0,1,0,0,0,0,Not Verified,0,1,0,2012-01-07 00:00:00,6.06,660.0,664,9,0,5896,86.1,0.0,0.0,22,0,2,RENT,,,,,18,D3
0,3025.0,36,7.99,94.78,4.0,0,1,0,0,0,0,Source Verified,0,0,1,2017-01-03 00:00:00,13.62,680.0,684,10,0,22565,39.4,0.0,0.0,38,-1,2,RENT,,,,,5,A5
0,35000.0,60,23.28,992.31,8.0,1,0,0,0,0,0,Verified,1,0,0,2013-01-04 00:00:00,17.98,680.0,684,11,0,35922,85.3,1.0,0.0,23,1,1,MORTGAGE,,,,,27,F2
0,1000.0,36,16.99,35.65,10.0,0,1,0,0,0,0,Verified,1,0,0,2015-01-12 00:00:00,10.38,685.0,689,5,0,26995,91.5,2.0,0.0,49,-2,2,RENT,,,,,18,D3
0,21000.0,60,13.99,488.53,0.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-12 00:00:00,14.47,680.0,684,5,0,20374,87.4,0.0,0.0,30,1,2,RENT,,,,,14,C4
0,8000.0,36,7.49,248.82,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-01 00:00:00,25.71,705.0,709,25,0,6854,28.6,1.0,0.0,21,1,1,MORTGAGE,,,,,4,A4
0,12000.0,60,15.61,289.34,,1,0,0,0,0,0,Verified,1,0,0,2013-01-10 00:00:00,12.75,690.0,694,7,0,6396,81.0,1.0,0.0,40,0,1,MORTGAGE,,,,,13,C3
0,20000.0,36,6.49,612.89,2.0,0,1,0,0,0,0,Source Verified,0,0,1,2016-01-03 00:00:00,13.44,790.0,794,11,0,0,0.0,9.0,0.0,47,0,2,RENT,,,,,2,A2
1,21000.0,60,14.08,489.51,3.0,0,1,0,0,0,0,Source Verified,0,0,1,2017-01-09 00:00:00,24.34,710.0,714,13,0,1691,17.6,0.0,0.0,33,-1,2,RENT,,,,,13,C3
0,15000.0,36,11.48,494.5,2.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-01 00:00:00,16.87,705.0,709,22,0,14351,23.8,1.0,0.0,39,2,1,MORTGAGE,,,,,10,B5
0,-6000.0,36,9.17,191.28,7.0,0,1,0,0,0,0,Source Verified,0,0,1,2014-01-10 00:00:00,13.36,,699,7,3,4170,26.7,0.0,0.0,44,-1,2,RENT,,,,,6,B1
0,2800.0,36,16.55,99.21,0.0,0,1,0,0,0,0,Not Verified,0,1,0,2015-01-06 00:00:00,33.51,720.0,724,11,0,1486,16.5,0.0,0.0,25,-1,2,RENT,,,,,17,D2
0,33000.0,60,13.49,759.16,10.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-06 00:00:00,10.07,680.0,684,13,0,24114,42.1,2.0,0.0,25,-1,1,MORTGAGE,,,,,12,C2
1,11200.0,36,7.21,346.9,10.0,0,1,0,0,0,0,Verified,1,0,0,2017-01-05 00:00:00,1.35,745.0,749,3,0,1031,4.1,1.0,0.0,40,0,2,RENT,,,,,3,A3
0,5500.0,36,13.98,187.93,10.0,1,0,0,0,0,0,Verified,1,0,0,2014-01-01 00:00:00,27.43,715.0,719,12,0,3530,45.3,3.0,0.0,23,-1,1,MORTGAGE,,,,,11,C1
1,12000.0,60,10.99,260.85,4.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-08 00:00:00,13.16,680.0,684,12,0,2155,10.3,4.0,0.0,30,0,1,MORTGAGE,,,,,9,B4
0,10000.0,36,9.67,321.13,4.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-04 00:00:00,3.84,750.0,754,10,0,6126,44.4,3.0,0.0,32,-1,1,MORTGAGE,,,,,6,B1
0,8200.0,36,9.99,264.56,9.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-09 00:00:00,8.68,695.0,699,4,0,7079,62.6,0.0,0.0,32,-1,2,RENT,,,,,8,B3
0,35000.0,36,14.46,1204.06,10.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-02 00:00:00,17.08,720.0,724,12,0,42730,59.3,1.0,0.0,27,-2,1,MORTGAGE,,,,,14,C4
0,22500.0,60,24.49,653.7,10.0,0,1,0,0,0,0,Not Verified,0,1,0,2016-01-07 00:00:00,12.05,680.0,684,8,0,1812,38.6,0.0,0.0,24,2,2,RENT,,,,,23,E3
0,20000.0,60,13.99,465.27,8.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-08 00:00:00,13.17,,724,12,0,3455,29.5,0.0,0.0,27,0,2,RENT,,,,,14,C4
0,-10000.0,36,13.98,341.68,6.0,0,0,1,0,0,0,Not Verified,0,1,0,2014-01-01 00:00:00,12.53,680.0,684,6,0,11518,52.8,0.0,0.0,36,0,3,OWN,,,,,11,C1
0,14000.0,60,10.49,300.85,6.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-10 00:00:00,18.24,705.0,709,14,0,34049,62.6,4.0,0.0,26,0,1,MORTGAGE,,,,,8,B3
0,16000.0,36,10.15,517.41,10.0,0,1,0,0,0,0,Not Verified,0,1,0,2014-01-06 00:00:00,15.8,675.0,679,7,0,5663,74.5,0.0,0.0,40,0,2,RENT,,,,,7,B2
0,10000.0,36,7.97,313.23,1.0,0,1,0,0,0,0,Not Verified,0,1,0,2017-01-12 00:00:00,19.1,725.0,729,6,0,8434,53.7,1.0,0.0,25,0,2,RENT,,,,,5,A5
1,17000.0,36,11.44,560.11,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-01 00:00:00,13.83,,664,7,0,9244,54.4,0.0,0.0,35,1,2,RENT,,,,,9,B4
0,9600.0,36,11.99,318.82,7.0,0,1,0,0,0,0,Source Verified,0,0,1,2017-01-08 00:00:00,17.36,665.0,669,6,0,8820,60.8,0.0,0.0,27,0,2,RENT,,,,,10,B5
1,5600.0,36,11.99,185.98,3.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-01 00:00:00,11.51,,674,11,0,5755,52.3,0.0,0.0,53,1,2,RENT,,,,,10,B5
0,15000.0,36,7.49,466.53,2.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-01 00:00:00,20.27,,694,9,0,27120,81.0,2.0,0.0,24,0,1,MORTGAGE,,,,,4,A4
